#Frequency,Eps1,Eps2,Eps1,Eps2
2557.17,-15.65101529,13.96627807,5,0.1
2559.1,-15.62827507,13.95851361,5,0.1
2561.03,-15.61522818,13.95057331,5,0.1
2562.95,-15.60936401,13.92779996,5,0.1
2564.88,-15.58979639,13.89217831,5,0.1
2566.81,-15.55007132,13.86861006,5,0.1
2568.74,-15.51538459,13.86358938,5,0.1
2570.67,-15.49969197,13.85780548,5,0.1
2572.6,-15.48932082,13.8357164,5,0.1
2574.53,-15.46492575,13.8079467,5,0.1
2576.45,-15.43186875,13.78950047,5,0.1
2578.38,-15.40426972,13.77598833,5,0.1
2580.31,-15.378876,13.76075122,5,0.1
2582.24,-15.35091605,13.75167534,5,0.1
2584.17,-15.33301187,13.74333329,5,0.1
2586.1,-15.32103153,13.72641339,5,0.1
2588.02,-15.30539692,13.69968859,5,0.1
2589.95,-15.27803861,13.66428035,5,0.1
2591.88,-15.22943218,13.64578915,5,0.1
2593.81,-15.1905508,13.65454753,5,0.1
2595.74,-15.18538255,13.65383238,5,0.1
2597.67,-15.17987528,13.6267919,5,0.1
2599.6,-15.150864,13.5949644,5,0.1
2601.52,-15.10951793,13.57611458,5,0.1
2603.45,-15.07036205,13.57479089,5,0.1
2605.38,-15.04769541,13.58116626,5,0.1
2607.31,-15.0412281,13.57696227,5,0.1
2609.24,-15.03315958,13.55732404,5,0.1
2611.17,-15.01326101,13.53750789,5,0.1
2613.1,-14.9940352,13.51744529,5,0.1
2615.02,-14.97028384,13.49376732,5,0.1
2616.95,-14.9357001,13.47771274,5,0.1
2618.88,-14.90382679,13.47864738,5,0.1
2620.81,-14.89348957,13.48196323,5,0.1
2622.74,-14.89639952,13.46139715,5,0.1
2624.67,-14.87807642,13.42624364,5,0.1
2626.59,-14.83881024,13.41348042,5,0.1
2628.52,-14.82025931,13.41450448,5,0.1
2630.45,-14.82036127,13.39954913,5,0.1
2632.38,-14.81152202,13.36874075,5,0.1
2634.31,-14.78785804,13.33626812,5,0.1
2636.24,-14.75577902,13.31498021,5,0.1
2638.17,-14.73062009,13.29995937,5,0.1
2640.09,-14.71090186,13.27884766,5,0.1
2642.02,-14.68399433,13.25837549,5,0.1
2643.95,-14.65882925,13.23945472,5,0.1
2645.88,-14.63270242,13.21152996,5,0.1
2647.81,-14.58718041,13.19121966,5,0.1
2649.74,-14.53995729,13.19867406,5,0.1
2651.66,-14.52204815,13.21481703,5,0.1
2653.59,-14.524312,13.21484458,5,0.1
2655.52,-14.52548728,13.19454562,5,0.1
2657.45,-14.51339836,13.16724951,5,0.1
2659.38,-14.49444093,13.14342477,5,0.1
2661.31,-14.47709025,13.1148968,5,0.1
2663.24,-14.44810919,13.08077403,5,0.1
2665.16,-14.4019037,13.06330795,5,0.1
2667.09,-14.36495958,13.06574122,5,0.1
2669.02,-14.34898992,13.06621384,5,0.1
2670.95,-14.33738188,13.05555844,5,0.1
2672.88,-14.32161243,13.04287427,5,0.1
2674.81,-14.30941238,13.02636997,5,0.1
2676.74,-14.2946728,12.99961614,5,0.1
2678.66,-14.26501603,12.97604254,5,0.1
2680.59,-14.2337098,12.96663271,5,0.1
2682.52,-14.21569907,12.95497579,5,0.1
2684.45,-14.19368828,12.93785586,5,0.1
2686.38,-14.16598743,12.93291912,5,0.1
2688.3,-14.1567862,12.92848424,5,0.1
2690.23,-14.154706,12.90220261,5,0.1
2692.16,-14.13079476,12.8687327,5,0.1
2694.09,-14.09303336,12.84935117,5,0.1
2696.02,-14.06096044,12.84636615,5,0.1
2697.95,-14.04667025,12.84774729,5,0.1
2699.88,-14.04818989,12.83120215,5,0.1
2701.81,-14.03955159,12.79316906,5,0.1
2703.73,-14.00531,12.75681414,5,0.1
2705.66,-13.96038776,12.73808352,5,0.1
2707.59,-13.92149472,12.73858339,5,0.1
2709.52,-13.90379722,12.74699348,5,0.1
2711.45,-13.9084679,12.73234001,5,0.1
2713.38,-13.89835047,12.6908883,5,0.1
2715.3,-13.85581928,12.65683917,5,0.1
2717.23,-13.80752647,12.64464524,5,0.1
2719.16,-13.76943735,12.645673,5,0.1
2721.09,-13.74296446,12.65069311,5,0.1
2723.02,-13.72647347,12.65242072,5,0.1
2724.95,-13.71505162,12.64852721,5,0.1
2726.87,-13.70607786,12.6335002,5,0.1
2728.8,-13.68650147,12.61008698,5,0.1
2730.73,-13.65160558,12.59717284,5,0.1
2732.66,-13.62093362,12.60176652,5,0.1
2734.59,-13.60929718,12.60905434,5,0.1
2736.52,-13.60943744,12.60463741,5,0.1
2738.45,-13.60863472,12.5857779,5,0.1
2740.38,-13.59696579,12.55570515,5,0.1
2742.3,-13.56638387,12.5322231,5,0.1
2744.23,-13.53261929,12.53119825,5,0.1
2746.16,-13.52159681,12.53695264,5,0.1
2748.09,-13.52594928,12.52574453,5,0.1
2750.02,-13.52147506,12.49974929,5,0.1
2751.95,-13.50367643,12.47453232,5,0.1
2753.87,-13.48292479,12.45811695,5,0.1
2755.8,-13.47042877,12.44638537,5,0.1
2757.73,-13.46885805,12.4208667,5,0.1
2759.66,-13.45504042,12.37619418,5,0.1
2761.59,-13.41191262,12.34188964,5,0.1
2763.52,-13.36715038,12.33298781,5,0.1
2765.45,-13.34207765,12.32846238,5,0.1
2767.37,-13.32123561,12.31394243,5,0.1
2769.3,-13.28907496,12.30301895,5,0.1
2771.23,-13.2596457,12.31015848,5,0.1
2773.16,-13.2566499,12.31756954,5,0.1
2775.09,-13.26882503,12.29504785,5,0.1
2777.02,-13.25687599,12.250288,5,0.1
2778.94,-13.21325571,12.21769033,5,0.1
2780.87,-13.1649379,12.21393933,5,0.1
2782.8,-13.13731371,12.22801527,5,0.1
2784.73,-13.13603222,12.23601305,5,0.1
2786.66,-13.14591336,12.21896323,5,0.1
2788.59,-13.14042911,12.17954463,5,0.1
2790.51,-13.10651549,12.14605498,5,0.1
2792.44,-13.06616917,12.13387595,5,0.1
2794.37,-13.03806149,12.13103894,5,0.1
2796.3,-13.01731448,12.13275786,5,0.1
2798.23,-13.00983504,12.13456024,5,0.1
2800.16,-13.01553142,12.11864889,5,0.1
2802.09,-13.01136334,12.08503899,5,0.1
2804.01,-12.98915718,12.04888457,5,0.1
2805.94,-12.95467058,12.01744438,5,0.1
2807.87,-12.91018123,12.00522823,5,0.1
2809.8,-12.87985629,12.01005965,5,0.1
2811.73,-12.87259253,12.0022002,5,0.1
2813.66,-12.85735784,11.9732683,5,0.1
2815.59,-12.81521098,11.94915278,5,0.1
2817.51,-12.76439096,11.95590579,5,0.1
2819.44,-12.74029614,11.98283794,5,0.1
2821.37,-12.74849626,11.99681569,5,0.1
2823.3,-12.76240585,11.98653059,5,0.1
2825.23,-12.76734937,11.96202076,5,0.1
2827.16,-12.76328149,11.92246584,5,0.1
2829.09,-12.73303008,11.88442927,5,0.1
2831.01,-12.68993112,11.8775781,5,0.1
2832.94,-12.67640814,11.87955343,5,0.1
2834.87,-12.6767127,11.85846145,5,0.1
2836.8,-12.65822211,11.83149306,5,0.1
2838.73,-12.63550536,11.80606305,5,0.1
2840.66,-12.60660534,11.78087896,5,0.1
2842.58,-12.56972366,11.76985894,5,0.1
2844.51,-12.54565666,11.76014224,5,0.1
2846.44,-12.5186903,11.74432159,5,0.1
2848.37,-12.48065171,11.74161261,5,0.1
2850.3,-12.45490339,11.7500928,5,0.1
2852.23,-12.44323076,11.76014032,5,0.1
2854.16,-12.44493209,11.75984532,5,0.1
2856.08,-12.44699354,11.74508648,5,0.1
2858.01,-12.44177835,11.73087364,5,0.1
2859.94,-12.44736112,11.70521727,5,0.1
2861.87,-12.44280309,11.64988806,5,0.1
2863.8,-12.39174931,11.6005248,5,0.1
2865.73,-12.32253644,11.59660911,5,0.1
2867.66,-12.28572324,11.62121553,5,0.1
2869.58,-12.28365497,11.6334846,5,0.1
2871.51,-12.28470054,11.62788189,5,0.1
2873.44,-12.28348801,11.60891369,5,0.1
2875.37,-12.27231671,11.57723334,5,0.1
2877.3,-12.24031394,11.55408849,5,0.1
2879.23,-12.20935504,11.54830379,5,0.1
2881.15,-12.19313348,11.54250438,5,0.1
2883.08,-12.17788745,11.53419445,5,0.1
2885.01,-12.16734441,11.52656161,5,0.1
2886.94,-12.16561287,11.49965956,5,0.1
2888.87,-12.14046036,11.46298353,5,0.1
2890.8,-12.09546468,11.45034567,5,0.1
2892.73,-12.06937549,11.45017828,5,0.1
2894.65,-12.05421435,11.43866318,5,0.1
2896.58,-12.0271509,11.42633621,5,0.1
2898.51,-11.99902562,11.42446582,5,0.1
2900.44,-11.98170221,11.42769034,5,0.1
2902.37,-11.97546942,11.42418726,5,0.1
2904.3,-11.96949299,11.40663098,5,0.1
2906.22,-11.94985109,11.38926117,5,0.1
2908.15,-11.92996355,11.38172331,5,0.1
2910.08,-11.92188342,11.3667472,5,0.1
2912.01,-11.9050511,11.34082185,5,0.1
2913.94,-11.87192196,11.32570722,5,0.1
2915.87,-11.84528176,11.3226791,5,0.1
2917.8,-11.82950066,11.31891419,5,0.1
2919.72,-11.81645765,11.31161486,5,0.1
2921.65,-11.80554577,11.29781299,5,0.1
2923.58,-11.78934974,11.27792987,5,0.1
2925.51,-11.76350855,11.26170563,5,0.1
2927.44,-11.73675798,11.25600385,5,0.1
2929.37,-11.71992191,11.25322008,5,0.1
2931.29,-11.70905045,11.24343221,5,0.1
2933.22,-11.69424026,11.22782599,5,0.1
2935.15,-11.67374231,11.21348811,5,0.1
2937.08,-11.65243316,11.20274653,5,0.1
2939.01,-11.63276589,11.19379639,5,0.1
2940.94,-11.61455354,11.18526632,5,0.1
2942.87,-11.5973648,11.1765026,5,0.1
2944.79,-11.58085298,11.16680962,5,0.1
2946.72,-11.56393289,11.15641901,5,0.1
2962.15,-11.42792828,11.07367708,5,0.1
2977.58,-11.29377685,10.99084496,5,0.1
2993.01,-11.16016607,10.90854593,5,0.1
3008.43,-11.02565072,10.83105878,5,0.1
3023.86,-10.89562505,10.76498898,5,0.1
3039.29,-10.78357319,10.69305108,5,0.1
3054.72,-10.66956743,10.61590402,5,0.1
3070.14,-10.55641279,10.53755241,5,0.1
3085.57,-10.4436126,10.45913275,5,0.1
3101,-10.33199305,10.38110626,5,0.1
3116.43,-10.22159438,10.30364048,5,0.1
3131.86,-10.11270531,10.22634371,5,0.1
3147.28,-10.00455642,10.14966541,5,0.1
3162.71,-9.897674442,10.07374093,5,0.1
3178.14,-9.792170356,9.998742604,5,0.1
3193.57,-9.688136992,9.923980178,5,0.1
3209,-9.584879562,9.849992851,5,0.1
3224.42,-9.482978061,9.776948784,5,0.1
3239.85,-9.382348095,9.70475539,5,0.1
3255.28,-9.283206985,9.633025057,5,0.1
3270.71,-9.184854438,9.562118377,5,0.1
3286.14,-9.08780921,9.492206458,5,0.1
3301.56,-8.99215598,9.423431198,5,0.1
3316.99,-8.898013901,9.355321482,5,0.1
3332.42,-8.80494182,9.288635265,5,0.1
3347.85,-8.714413493,9.225433249,5,0.1
3363.28,-8.631249676,9.159526365,5,0.1
3378.7,-8.548145116,9.090267753,5,0.1
3394.13,-8.465042498,9.01925912,5,0.1
3409.56,-8.381705897,8.946815236,5,0.1
3424.99,-8.297542441,8.87256983,5,0.1
3440.41,-8.210757587,8.798440056,5,0.1
3455.84,-8.122410069,8.725606783,5,0.1
3471.27,-8.033083707,8.654216655,5,0.1
3486.7,-7.942619294,8.585352603,5,0.1
3502.13,-7.852746302,8.519186969,5,0.1
3517.55,-7.764028074,8.455315692,5,0.1
3532.98,-7.677096398,8.392742962,5,0.1
3548.41,-7.591293008,8.33098515,5,0.1
3563.84,-7.506552709,8.269947433,5,0.1
3579.27,-7.422660453,8.209167578,5,0.1
3594.69,-7.338676457,8.148982287,5,0.1
3610.12,-7.25443905,8.090452934,5,0.1
3625.55,-7.171084262,8.034309689,5,0.1
3640.98,-7.090167469,7.978840185,5,0.1
3656.4,-7.009906256,7.923252938,5,0.1
3671.83,-6.929103875,7.86798033,5,0.1
3687.26,-6.847056304,7.816247902,5,0.1
3702.69,-6.768141121,7.768043827,5,0.1
3718.12,-6.693417416,7.720223692,5,0.1
3733.54,-6.620988166,7.671114714,5,0.1
3748.97,-6.548846324,7.621412444,5,0.1
3764.4,-6.47735969,7.571830528,5,0.1
3779.83,-6.406472585,7.522288071,5,0.1
3795.26,-6.335798014,7.473290834,5,0.1
3810.68,-6.265903925,7.425387386,5,0.1
3826.11,-6.19751165,7.377536927,5,0.1
3841.54,-6.129653157,7.329617605,5,0.1
3856.97,-6.062072967,7.281785916,5,0.1
3872.39,-5.994506726,7.234726212,5,0.1
3887.82,-5.927690287,7.18877805,5,0.1
3903.25,-5.862217385,7.142639398,5,0.1
3918.68,-5.796402063,7.097124563,5,0.1
3934.11,-5.731454031,7.052317778,5,0.1
3949.53,-5.667015154,7.008076466,5,0.1
3964.96,-5.603121411,6.964555425,5,0.1
3980.39,-5.540054892,6.92164332,5,0.1
3995.82,-5.477730883,6.87928802,5,0.1
4011.25,-5.416095912,6.837303479,5,0.1
4026.67,-5.35500873,6.796045265,5,0.1
4042.1,-5.294891945,6.755248522,5,0.1
4057.53,-5.235439551,6.714850848,5,0.1
4072.96,-5.176732446,6.675113056,5,0.1
4088.38,-5.11930585,6.635383039,5,0.1
4103.81,-5.062296042,6.595584383,5,0.1
4119.24,-5.005596725,6.556069311,5,0.1
4134.67,-4.949465811,6.516834645,5,0.1
4150.1,-4.893708882,6.478007468,5,0.1
4165.52,-4.838537593,6.439512225,5,0.1
4180.95,-4.783788154,6.401630283,5,0.1
4196.38,-4.730142428,6.363540454,5,0.1
4211.81,-4.676248267,6.325644176,5,0.1
4227.24,-4.622775956,6.288280214,5,0.1
4242.66,-4.569677411,6.251372584,5,0.1
4258.09,-4.51703509,6.215154787,5,0.1
4273.52,-4.465292748,6.179001832,5,0.1
4288.95,-4.413628722,6.143137003,5,0.1
4304.38,-4.362362997,6.107850131,5,0.1
4319.8,-4.311753784,6.073135182,5,0.1
4335.23,-4.261977199,6.038431665,5,0.1
4350.66,-4.212291477,6.00407091,5,0.1
4366.09,-4.163300733,5.969925517,5,0.1
4381.51,-4.114543385,5.935965649,5,0.1
4396.94,-4.065952635,5.902599243,5,0.1
4412.37,-4.018137169,5.8696431,5,0.1
4427.8,-3.970899039,5.836686126,5,0.1
4443.23,-3.923705224,5.804025616,5,0.1
4458.65,-3.876902857,5.771913832,5,0.1
4474.08,-3.830653862,5.740346062,5,0.1
4489.51,-3.785378087,5.708754556,5,0.1
4504.94,-3.740212544,5.677032933,5,0.1
4520.37,-3.694970149,5.645833366,5,0.1
4535.79,-3.650456176,5.615123195,5,0.1
4551.22,-3.606444797,5.584305427,5,0.1
4566.65,-3.56232325,5.553866837,5,0.1
4582.08,-3.518721619,5.523921528,5,0.1
4597.5,-3.475579107,5.494293648,5,0.1
4612.93,-3.432858592,5.464969144,5,0.1
4628.36,-3.390721289,5.435775301,5,0.1
4643.79,-3.3487735,5.406762535,5,0.1
4659.22,-3.307232415,5.377980592,5,0.1
4674.64,-3.265923316,5.349490007,5,0.1
4690.07,-3.225030463,5.32131624,5,0.1
4705.5,-3.184520636,5.293314485,5,0.1
4720.93,-3.144275616,5.265737417,5,0.1
4736.35,-3.104732489,5.238249676,5,0.1
4751.78,-3.065361636,5.210916733,5,0.1
4767.21,-3.026447162,5.183546618,5,0.1
4782.64,-2.987407161,5.156491203,5,0.1
4798.07,-2.948805961,5.129885103,5,0.1
4813.49,-2.910634993,5.103709653,5,0.1
4828.92,-2.873371207,5.077280544,5,0.1
4844.35,-2.835836644,5.05075952,5,0.1
4859.78,-2.798379816,5.024654003,5,0.1
4875.21,-2.761320192,4.99894773,5,0.1
4890.63,-2.724747568,4.973327897,5,0.1
4906.06,-2.688409565,4.947577547,5,0.1
4921.49,-2.651787022,4.922196062,5,0.1
4936.92,-2.615575828,4.897289438,5,0.1
4952.35,-2.579735766,4.87267138,5,0.1
4967.77,-2.544355116,4.848131405,5,0.1
4983.2,-2.50896951,4.823793867,5,0.1
4998.63,-2.473910467,4.79966664,5,0.1
5014.06,-2.438935482,4.776023199,5,0.1
5029.48,-2.40461163,4.752617843,5,0.1
5044.91,-2.370538528,4.729203376,5,0.1
5060.34,-2.336495241,4.706085946,5,0.1
5075.77,-2.302836368,4.683428452,5,0.1
5091.2,-2.269782485,4.66096726,5,0.1
5106.62,-2.237122811,4.638498039,5,0.1
5122.05,-2.204712136,4.616049595,5,0.1
5137.48,-2.172449399,4.59382949,5,0.1
5152.91,-2.140729438,4.571625938,5,0.1
5168.34,-2.109082704,4.549392323,5,0.1
5183.76,-2.077572393,4.527357715,5,0.1
5199.19,-2.04632397,4.505479789,5,0.1
5214.62,-2.01532956,4.48368528,5,0.1
5230.05,-1.984563953,4.461881608,5,0.1
5245.47,-1.953778941,4.440249015,5,0.1
5260.9,-1.923248729,4.418803313,5,0.1
5276.33,-1.892851563,4.39749442,5,0.1
5291.76,-1.862688396,4.37626441,5,0.1
5307.19,-1.832496981,4.355203101,5,0.1
5322.61,-1.802463317,4.334441252,5,0.1
5338.04,-1.77268796,4.313881255,5,0.1
5353.47,-1.743151534,4.293361268,5,0.1
5368.9,-1.713460568,4.273082243,5,0.1
5384.33,-1.683950926,4.253276284,5,0.1
5399.75,-1.654870594,4.233791505,5,0.1
5415.18,-1.626161693,4.21446535,5,0.1
5430.61,-1.597792832,4.1951274,5,0.1
5446.04,-1.569386276,4.175943128,5,0.1
5461.46,-1.541276809,4.15714971,5,0.1
5476.89,-1.513638954,4.13845456,5,0.1
5492.32,-1.486320368,4.119700475,5,0.1
5507.75,-1.459056736,4.100953358,5,0.1
5523.18,-1.431891083,4.082332729,5,0.1
5538.6,-1.404848611,4.064029159,5,0.1
5554.03,-1.37826552,4.045863181,5,0.1
5569.46,-1.351980651,4.027560688,5,0.1
5584.89,-1.325626008,4.009262572,5,0.1
5600.32,-1.299373706,3.991193938,5,0.1
5615.74,-1.273430089,3.973114064,5,0.1
5631.17,-1.247315358,3.955222145,5,0.1
5646.6,-1.221534747,3.937438642,5,0.1
5662.03,-1.195597731,3.919911129,5,0.1
5677.46,-1.170013205,3.902700971,5,0.1
5692.88,-1.144760976,3.885685853,5,0.1
5708.31,-1.11990442,3.868545518,5,0.1
5723.74,-1.094972082,3.851361228,5,0.1
5739.17,-1.070100575,3.834290263,5,0.1
5754.59,-1.045209495,3.817453116,5,0.1
5770.02,-1.020499982,3.80085546,5,0.1
5785.45,-0.996005296,3.78449163,5,0.1
5800.88,-0.971796174,3.768225203,5,0.1
5816.31,-0.947653563,3.752076052,5,0.1
5831.73,-0.923806737,3.736090833,5,0.1
5847.16,-0.900123513,3.720193833,5,0.1
5862.59,-0.876718576,3.704257615,5,0.1
5878.02,-0.853242439,3.688405063,5,0.1
5893.44,-0.829943276,3.672682503,5,0.1
5908.87,-0.806579757,3.657208556,5,0.1
5924.3,-0.783631849,3.641946966,5,0.1
5939.73,-0.760833492,3.626774776,5,0.1
5955.16,-0.738405335,3.61159047,5,0.1
5970.58,-0.715904908,3.596420275,5,0.1
5986.01,-0.693657998,3.581272104,5,0.1
6001.44,-0.671235353,3.566281862,5,0.1
6016.87,-0.649087373,3.55148825,5,0.1
6032.3,-0.626973072,3.536929573,5,0.1
6047.72,-0.605341602,3.522451009,5,0.1
6063.15,-0.583738326,3.507931375,5,0.1
6078.58,-0.56227436,3.493524965,5,0.1
6094.01,-0.540938792,3.479211213,5,0.1
6109.44,-0.519858409,3.464940281,5,0.1
6124.86,-0.498896489,3.450590039,5,0.1
6140.29,-0.477861436,3.436257385,5,0.1
6155.72,-0.456844052,3.422123382,5,0.1
6171.15,-0.436067981,3.408001683,5,0.1
6186.57,-0.415106679,3.393965617,5,0.1
6202,-0.394169914,3.380235922,5,0.1
6217.43,-0.373472264,3.366815798,5,0.1
6232.86,-0.353108286,3.353413954,5,0.1
6248.29,-0.332662309,3.340184004,5,0.1
6263.71,-0.31264507,3.327120402,5,0.1
6279.14,-0.292743212,3.314086998,5,0.1
6294.57,-0.273158314,3.301041183,5,0.1
6310,-0.253593076,3.287925956,5,0.1
6325.43,-0.234123292,3.274827255,5,0.1
6340.85,-0.214570268,3.261844792,5,0.1
6356.28,-0.195223586,3.249052451,5,0.1
6371.71,-0.176083683,3.236312644,5,0.1
6387.14,-0.157158462,3.223493385,5,0.1
6402.56,-0.138138681,3.210665907,5,0.1
6417.99,-0.119320814,3.197801534,5,0.1
6433.42,-0.100201238,3.184924206,5,0.1
6448.85,-0.08107074,3.172341262,5,0.1
6464.28,-0.062040858,3.159939135,5,0.1
6479.7,-0.04300129,3.147749188,5,0.1
6495.13,-0.02414299,3.135898861,5,0.1
6510.56,-0.005678409,3.12413237,5,0.1
6525.99,0.012698856,3.112320317,5,0.1
6541.42,0.03109039,3.10069249,5,0.1
6556.84,0.049110044,3.089233986,5,0.1
6572.27,0.066936934,3.07771494,5,0.1
6587.7,0.084570944,3.066113143,5,0.1
6603.13,0.102210742,3.054401894,5,0.1
6618.55,0.119855865,3.042613773,5,0.1
6633.98,0.137824821,3.030948289,5,0.1
6649.41,0.155745598,3.01965298,5,0.1
6664.84,0.173520337,3.008680233,5,0.1
6680.27,0.190836371,2.997830078,5,0.1
6695.69,0.207959325,2.986810213,5,0.1
6711.12,0.225197098,2.975720247,5,0.1
6726.55,0.24258965,2.964904312,5,0.1
6741.98,0.259548148,2.954307091,5,0.1
6757.41,0.276424757,2.943624987,5,0.1
6772.83,0.293337784,2.932995885,5,0.1
6788.26,0.310218329,2.922596511,5,0.1
6803.69,0.326881992,2.912482577,5,0.1
6819.12,0.343008869,2.902458438,5,0.1
6834.54,0.358717617,2.892035758,5,0.1
6849.97,0.374686127,2.881173708,5,0.1
6865.4,0.39107873,2.87030801,5,0.1
6880.83,0.40777739,2.85988371,5,0.1
6896.26,0.424211527,2.849950084,5,0.1
6911.68,0.440237029,2.840212598,5,0.1
6927.11,0.455779391,2.830245681,5,0.1
6942.54,0.471620221,2.820089563,5,0.1
6957.97,0.487345922,2.810099298,5,0.1
6973.4,0.50290732,2.800032702,5,0.1
6988.82,0.518589178,2.7898685,5,0.1
7004.25,0.534434102,2.779770799,5,0.1
7019.68,0.550362473,2.769828683,5,0.1
7035.11,0.566392517,2.76010087,5,0.1
7050.53,0.582475286,2.750777204,5,0.1
7065.96,0.598090756,2.741702784,5,0.1
7081.39,0.613666154,2.73260008,5,0.1
7096.82,0.629152674,2.723663863,5,0.1
7112.25,0.64443777,2.714825514,5,0.1
7127.67,0.659718545,2.706088194,5,0.1
7143.1,0.67483966,2.697578148,5,0.1
7158.53,0.689558414,2.689129951,5,0.1
7173.96,0.704213016,2.680533969,5,0.1
7189.39,0.718983435,2.672075102,5,0.1
7204.81,0.733426045,2.663931169,5,0.1
7220.24,0.747323341,2.655676977,5,0.1
7235.67,0.761073406,2.647026492,5,0.1
7251.1,0.774875908,2.637973966,5,0.1
7266.52,0.789173107,2.628666043,5,0.1
7281.95,0.804143029,2.619641301,5,0.1
7297.38,0.819256986,2.611395228,5,0.1
7312.81,0.833742282,2.603701211,5,0.1
7328.24,0.84758814,2.59563813,5,0.1
7343.66,0.8622897,2.587146426,5,0.1
7359.09,0.87787624,2.579690339,5,0.1
7374.52,0.892693294,2.573991506,5,0.1
7389.95,0.905026483,2.568730833,5,0.1
7405.38,0.915721575,2.56160296,5,0.1
7420.8,0.927353203,2.552129422,5,0.1
7436.23,0.941598169,2.542247674,5,0.1
7451.66,0.95751803,2.534477621,5,0.1
7467.09,0.971858653,2.529159966,5,0.1
7482.52,0.983626618,2.523647588,5,0.1
7497.94,0.995285436,2.516351508,5,0.1
7513.37,1.008005837,2.508586577,5,0.1
7528.8,1.021307377,2.50164299,5,0.1
7544.23,1.033713203,2.495515708,5,0.1
7559.65,1.04523132,2.489051382,5,0.1
7575.08,1.056897692,2.481952223,5,0.1
7590.51,1.068771575,2.474818646,5,0.1
7605.94,1.080759899,2.467911363,5,0.1
7621.37,1.092464678,2.461284147,5,0.1
7636.79,1.103717394,2.454608303,5,0.1
7652.22,1.114968549,2.447681545,5,0.1
7667.65,1.126243329,2.440774835,5,0.1
7683.08,1.137382172,2.434013089,5,0.1
7698.51,1.148268127,2.427387634,5,0.1
7713.93,1.158553439,2.42065172,5,0.1
7729.36,1.168677867,2.413388033,5,0.1
7744.79,1.178948013,2.405765663,5,0.1
7760.22,1.189185056,2.397864121,5,0.1
7775.64,1.20004734,2.389672699,5,0.1
7791.07,1.211183863,2.381757251,5,0.1
7806.5,1.222607085,2.374134596,5,0.1
7821.93,1.234008267,2.367040958,5,0.1
7837.36,1.244984573,2.360373621,5,0.1
7852.78,1.255413441,2.35372019,5,0.1
7868.21,1.265754546,2.346883821,5,0.1
7883.64,1.275860964,2.340211299,5,0.1
7899.07,1.285262804,2.333511638,5,0.1
7914.5,1.294111359,2.326094646,5,0.1
7929.92,1.303502811,2.317831145,5,0.1
7945.35,1.313231478,2.309536358,5,0.1
7960.78,1.32308836,2.301070087,5,0.1
7976.21,1.333838266,2.292493549,5,0.1
7991.63,1.345112826,2.284884605,5,0.1
8007.06,1.355616153,2.278434409,5,0.1
8022.49,1.364530607,2.272121287,5,0.1
8037.92,1.372008757,2.264383264,5,0.1
8053.35,1.380555696,2.254453162,5,0.1
8068.77,1.391314702,2.244348025,5,0.1
8084.2,1.402869935,2.235905192,5,0.1
8099.63,1.413456757,2.228858496,5,0.1
8115.06,1.422216514,2.221675823,5,0.1
8130.49,1.430335997,2.212718537,5,0.1
8145.91,1.439415889,2.201984683,5,0.1
8161.34,1.450789354,2.190575094,5,0.1
8176.77,1.46467377,2.180611068,5,0.1
8192.2,1.478687645,2.173916713,5,0.1
8207.62,1.489783278,2.169386249,5,0.1
8223.05,1.498082521,2.163891727,5,0.1
8238.48,1.504967425,2.155925311,5,0.1
8253.91,1.512722055,2.145093504,5,0.1
8269.34,1.523081217,2.132712016,5,0.1
8284.76,1.536529615,2.120973481,5,0.1
8300.19,1.551413195,2.111822302,5,0.1
8315.62,1.565863917,2.105391047,5,0.1
8331.05,1.577717774,2.100612387,5,0.1
8346.48,1.586958956,2.094686027,5,0.1
8361.9,1.596390774,2.086062676,5,0.1
8377.33,1.607827633,2.076465191,5,0.1
8392.76,1.620560945,2.067868781,5,0.1
8408.19,1.633397482,2.060525006,5,0.1
8423.61,1.645757241,2.053944732,5,0.1
8439.04,1.657449225,2.047635095,5,0.1
8454.47,1.668434518,2.041107029,5,0.1
8469.9,1.679451383,2.033908045,5,0.1
8485.33,1.69080745,2.026494661,5,0.1
8500.75,1.7021994,2.019011682,5,0.1
8516.18,1.714434068,2.011172724,5,0.1
8531.61,1.727343719,2.003988461,5,0.1
8547.04,1.740298081,1.997595844,5,0.1
8562.47,1.753528314,1.991738156,5,0.1
8577.89,1.766459859,1.987086784,5,0.1
8593.32,1.777890791,1.983204394,5,0.1
8608.75,1.787990469,1.978505959,5,0.1
8624.18,1.798645776,1.97241105,5,0.1
8639.6,1.810188254,1.966639019,5,0.1
8655.03,1.82100881,1.96177325,5,0.1
8670.46,1.831340738,1.956260014,5,0.1
8685.89,1.841905547,1.95009585,5,0.1
8701.32,1.853467929,1.943718938,5,0.1
8716.74,1.865555191,1.938344932,5,0.1
8732.17,1.877034935,1.933964069,5,0.1
8747.6,1.887520115,1.929598662,5,0.1
8763.03,1.897975223,1.9245292,5,0.1
8778.46,1.908455133,1.919504919,5,0.1
8793.88,1.918981243,1.914411686,5,0.1
8809.31,1.929428554,1.909436352,5,0.1
8824.74,1.939499142,1.904383164,5,0.1
8840.17,1.949887753,1.898722762,5,0.1
8855.59,1.960715852,1.893240164,5,0.1
8871.02,1.971870698,1.888133217,5,0.1
8886.45,1.982398989,1.883652093,5,0.1
8901.88,1.992830079,1.87856598,5,0.1
